sample_idx,original_prediction,baseline_prediction,predicted_class,r2_mean,r2_std,deletion_auc_abs,insertion_auc_abs,gap_auc_abs,deletion_auc_positive_first,insertion_auc_positive_first,gap_auc_positive_first,n_segments,n_positive_segments,error
665,0.012226944789290428,0.008417649194598198,0,-1.179969378804817,0.6707863997114321,0.20394679835223342,0.5768560293363406,0.3729092309841072,0.6874333801679312,0.23077948744564006,-0.4566538927222912,36,18,
666,0.9999146461486816,0.008417649194598198,1,-0.34868932948130427,0.4287513952214935,0.7673320599812239,0.8089073191494581,0.041575259168234235,0.01744631368798668,0.7977458645477278,0.7802995508597411,36,19,
667,0.011734780855476856,0.008417649194598198,0,-0.5694149596096619,0.38427812473846235,0.6166859145143202,0.6517123051785998,0.035026390664279594,0.858129488317562,0.5680113711527418,-0.29011811716482017,35,19,
668,0.007199048064649105,0.008417649194598198,0,-27.355604580638094,52.29925061557407,0.020669084999503366,0.009832994313910602,-0.010836090685592764,0.10311910731252283,0.00786877626604918,-0.09525033104647365,36,18,
669,0.9999954700469971,0.008417649194598198,1,-0.7865498091878582,0.8727249537243864,0.3712881110194657,0.8968025320846967,0.525514421065231,0.36367340902394274,0.981750462618139,0.6180770535941963,36,24,
670,0.009676959365606308,0.008417649194598198,0,-0.7818978715873259,0.6206797524612568,0.015539909065760561,0.25780053599737585,0.2422606269316153,0.3803659098274592,0.020340030242645014,-0.3600258795848142,36,17,
671,0.9999498128890991,0.008417649194598198,1,0.02683822621445322,0.335256756866707,0.3606078940162357,0.9703754981358845,0.6097676041196488,0.1151733145870419,0.9753768460618124,0.8602035314747705,36,16,
672,0.999993085861206,0.008417649194598198,1,-0.4271894212080459,0.19429001837549947,0.2896394539270159,0.8712167323360013,0.5815772784089854,0.014009014796629285,0.9673154917028216,0.9533064769061923,36,13,
673,1.0,0.008417649194598198,1,-0.9412761712030318,1.074640793119608,0.35138762689991404,0.9862280223104689,0.6348403954105548,0.4593095968663864,0.9862280223104689,0.5269184254440825,36,19,
674,0.999201238155365,0.008417649194598198,1,-0.9456077102284013,0.8441468538640281,0.4764063335909166,0.5847720234240923,0.10836568983317568,0.3621871967014219,0.7669913689254785,0.40480417222405657,36,18,
675,0.9999970197677612,0.008417649194598198,1,-7291598.091143307,10191418.034377486,0.9300790984287028,0.9845158126619128,0.05443671423320995,0.5144608029889672,0.9853165662950941,0.4708557633061269,36,23,
676,0.9999181032180786,0.008417649194598198,1,-0.7929738952561808,0.4264109882418791,0.7973814129105044,0.635754694349291,-0.16162671856121336,0.3349288373585294,0.9332550854111712,0.5983262480526418,36,16,
677,1.0,0.008417649194598198,1,-0.4654390200800155,0.28849076955090525,0.9184808772471216,0.8864423788618296,-0.032038498385291936,0.2722663446587578,0.8441769682452214,0.5719106235864635,36,20,
678,0.4421645700931549,0.008417649194598198,0,-0.4599671162768031,0.537242158140338,0.07229152930085546,0.4589084493862982,0.38661692008544274,0.5029496945240275,0.25892824008810167,-0.24402145443592582,36,12,
679,0.9999990463256836,0.008417649194598198,1,-0.5850888977502293,0.26797584259449386,0.5799572474056478,0.980814019838969,0.4008567724333212,0.41628287484914694,0.9824362231625451,0.5661533483133981,36,15,
680,0.9999998807907104,0.008417649194598198,1,-1.0898080191206212,0.9190228393828925,0.849470578547981,0.9786528282695346,0.12918224972155357,0.5452453964636461,0.68182823033586,0.13658283387221393,36,19,
681,0.008284825831651688,0.008417649194598198,0,-0.04547654581593976,0.12195998919849596,0.008455438849826653,0.008266036864370108,-0.000189401985456545,0.008456947204346458,0.008265521480805345,-0.00019142572354111272,36,1,
682,0.00788975227624178,0.008417649194598198,0,0.4137720836172097,0.17674055695229307,0.008050869857626302,0.008501757282231532,0.00045088742460522996,0.008379596205694336,0.008351011946797368,-2.8584258896968e-05,35,4,
683,0.04807877540588379,0.008417649194598198,0,-0.7677209160836789,0.48554148085170307,0.47232898324728007,0.40966248119042975,-0.06266650205685032,0.6444013855523533,0.4987621530478589,-0.14563923250449434,36,19,
684,0.9998350143432617,0.008417649194598198,1,-1.5423437420281416,1.5408434060665617,0.9588708430528643,0.9862210585011376,0.02735021544827332,0.4468021887657736,0.9525409580932724,0.5057387693274988,36,17,
685,1.0,0.008417649194598198,1,-0.7346267929045126,0.6411355172634912,0.5817358488191545,0.7212788768890278,0.1395430280698733,0.17917251790793698,0.9862280223104689,0.8070555044025319,36,16,
686,0.04371443763375282,0.008417649194598198,0,-1.9836097258693086,2.6730464253177972,0.009166068643228047,0.0708446081003381,0.061678539457110056,0.4498612613986349,0.03258923549825947,-0.41727202590037543,36,18,
687,0.18161273002624512,0.008417649194598198,0,-0.8743610196168803,0.6981553178140735,0.15978665414331766,0.18672443467319985,0.026937780529882188,0.5982016952022807,0.1495304070965883,-0.44867128810569246,36,17,
688,0.00832306407392025,0.008417649194598198,0,-0.07820026538873934,0.12630733910241326,0.008524759905412793,0.00832991858219935,-0.00019484132321344327,0.008501675652547015,0.008350919983867142,-0.00015075566867987257,36,1,
689,0.008922086097300053,0.008417649194598198,0,-0.8183691985134605,0.4467836578764067,0.007870097942132916,0.029241900192573667,0.02137180225044075,0.10394916429908739,0.013571452879760828,-0.09037771141932656,36,15,
690,0.008568386547267437,0.008417649194598198,0,0.1612110822213461,0.19189499927441048,0.0085445439003201,0.010096610109839175,0.0015520662095190752,0.016075392822838496,0.007506240405038827,-0.00856915241779967,36,17,
691,0.4659661650657654,0.008417649194598198,0,-0.46051089605113643,0.3069710516904993,0.24993130510572806,0.7635190677311684,0.5135877626254404,0.6289779964782711,0.10811716604447483,-0.5208608304337963,36,22,
692,0.008388711139559746,0.008417649194598198,0,0.21754682302481743,0.18515142009823235,0.008325288112142254,0.008627272131187575,0.0003019840190453208,0.00908464668318629,0.008072459711027997,-0.001012186972158293,35,8,
693,0.9892171621322632,0.008417649194598198,1,-4.574397955051203,9.60400386363548,0.8671695948578417,0.9781239065859053,0.11095431172806358,0.4057519263070858,0.9859018590715196,0.5801499327644338,36,21,
694,0.9997490048408508,0.008417649194598198,1,-0.7760800520630047,0.6998143187354385,0.9294918148053612,0.9433147828612063,0.013822968055845042,0.5371410802916055,0.8651845107475916,0.32804343045598616,36,18,
695,0.009238631464540958,0.008417649194598198,0,-1.2800839522546197,0.8792795221959105,0.10023875966564652,0.016269460773198966,-0.08396929889244756,0.4464541535772798,0.08065964989105448,-0.36579450368622535,36,17,
696,0.9491103887557983,0.008417649194598198,1,-1.1060524322877243,0.8318002396637777,0.45569348974256874,0.676646212141754,0.2209527223991853,0.1918053479079315,0.9178994972931428,0.7260941493852113,36,17,
697,0.9999997615814209,0.008417649194598198,1,-0.22147320882721977,0.2990680377442916,0.297669949928402,0.930698669987679,0.633028720059277,0.1011492046791332,0.9585698028612468,0.8574205981821136,36,19,
698,0.007950098253786564,0.008417649194598198,0,-0.0060797967921284,0.04497820081747362,0.008370461718489727,0.00824124882152925,-0.00012921289696047646,0.008381848740908835,0.008230568259023132,-0.00015128048188570338,36,2,
699,0.9999996423721313,0.008417649194598198,1,-0.608070539915699,0.7281708603277123,0.5300034710792388,0.8473445442546179,0.3173410731753791,0.6593852409009896,0.9306761121838968,0.2712908712829072,36,19,
700,0.008091659285128117,0.008417649194598198,0,-0.013401037540408067,0.022374360587252444,0.008207193110138178,0.008332253806293011,0.0001250606961548332,0.008207193110138178,0.008332253806293011,0.0001250606961548332,35,0,
701,0.011307056993246078,0.008417649194598198,0,-0.23753786913333882,0.14642716898342567,0.004395400962999297,0.007941269380454388,0.0035458684174550902,0.010298567736754194,0.006588717081790997,-0.003709850654963197,36,17,
702,0.009207707829773426,0.008417649194598198,0,-1.0187177436243928,1.143998552738305,0.01150845755667736,0.015320770339005522,0.0038123127823281623,0.3437360976693324,0.015583129845456116,-0.32815296782387626,36,18,
703,0.9999996423721313,0.008417649194598198,1,-1.179165435773499,0.46032814856206306,0.8838103140393894,0.7353489333346038,-0.14846138070478554,0.6814623540813817,0.8870250715149773,0.20556271743359567,36,20,
704,0.007828956469893456,0.008417649194598198,0,0.28957902865223095,0.1140952187486779,0.00871705995976097,0.00862525807072719,-9.180188903377962e-05,0.01044547596635918,0.008085111725247568,-0.002360364241111612,36,12,
705,1.0,0.008417649194598198,1,-0.922197791690867,0.8886901569452619,0.7632566053946322,0.8378853887552489,0.07462878336061662,0.2629130519971095,0.6528946896756477,0.38998163767853816,36,22,
706,0.007965810596942902,0.008417649194598198,0,-0.7561139559071628,0.6026022291553746,0.04559505066006548,0.0859006339709999,0.040305583310934416,0.4715144932787452,0.3088577277440992,-0.16265676553464598,36,17,
707,0.009143328294157982,0.008417649194598198,0,0.37919712280601914,0.21364024608505353,0.009407535169480575,0.00942981450094117,2.227933146059513e-05,0.013523275161989862,0.00748222563157065,-0.006041049530419212,36,12,
708,1.0,0.008417649194598198,1,-0.9929867234902346,1.2195155850096493,0.7836573407952933,0.8191544925167464,0.03549715172145318,0.2796503794421975,0.9028956628472112,0.6232452834050137,36,16,
709,0.00848077517002821,0.008417649194598198,0,0.010733869530484674,0.09849424056443815,0.008545089646109512,0.008798017113336495,0.0002529274672269828,0.008565583159880978,0.00876016422574009,0.00019458106585911253,35,1,
710,0.015362312085926533,0.008417649194598198,0,-0.5535752147538059,0.5314704227438831,0.09295773601075376,0.2280581525992602,0.13510041658850647,0.29206383836248684,0.013611115342225984,-0.27845272302026086,36,13,
711,0.007964737713336945,0.008417649194598198,0,-0.005937790518918407,0.04660447997513336,0.008258392361717092,0.008158212372412283,-0.0001001799893048088,0.00824007673913406,0.008175662278922068,-6.441446021199226e-05,36,1,
712,0.008358812890946865,0.008417649194598198,0,-0.20012607647572395,0.3020172563547352,0.008415407793862479,0.008365581503936221,-4.982628992625769e-05,0.008415407793862479,0.008365581503936221,-4.982628992625769e-05,35,0,
713,0.9999980926513672,0.008417649194598198,1,-0.6966005705324418,0.4608115442773913,0.3196358394290105,0.9460937674674723,0.6264579280384618,0.09372630199163033,0.8858575255386919,0.7921312235470616,36,19,
714,1.0,0.008417649194598198,1,-0.40660434127901446,0.39379467923176187,0.7427271417497346,0.9306415389075242,0.18791439715778957,0.33937718995171684,0.9306726359752512,0.5912954460235343,36,20,
715,0.999996542930603,0.008417649194598198,1,-0.16335747686685645,0.4096185505571048,0.7866091424249235,0.8408038686676365,0.05419472624271293,0.45861787804298926,0.9844775026043255,0.5258596245613363,36,18,
716,1.0,0.008417649194598198,1,-1.0039169688726184,0.296549686971297,0.40185760375602564,0.8900370081214027,0.4881794043653771,0.0400440261372493,0.9569050908450866,0.9168610647078372,36,17,
717,0.00964464619755745,0.008417649194598198,0,-1.3658504001515905,2.0960826364337897,0.00877928516517083,0.012277138005528185,0.003497852840357356,0.019663518812093467,0.009855206227964826,-0.009808312584128641,36,22,
718,0.9999983310699463,0.008417649194598198,1,-0.4615844350456266,0.19216112302916544,0.6808795982861839,0.9848359955681694,0.3039563972819854,0.09432379779018023,0.983694659339057,0.8893708615488768,36,18,
719,1.0,0.008417649194598198,1,-0.7231976314754374,0.33979714611483985,0.7755984506886912,0.5128917615575819,-0.2627066891311093,0.5435014793132429,0.9466734942462709,0.403172014933028,36,16,
720,0.02592189982533455,0.008417649194598198,0,-0.3488860552726315,0.5576337926909046,0.7707984965656781,0.3207586965678881,-0.45003979999779004,0.6744965972223629,0.013519133963080639,-0.6609774632592822,36,18,
721,0.13174141943454742,0.008417649194598198,0,-0.834638343001737,0.651106321646389,0.17741908967178052,0.025191313365616624,-0.1522277763061639,0.4638375576986517,0.00424970910720464,-0.4595878485914471,36,16,
722,0.008909791707992554,0.008417649194598198,0,-0.7472270477806132,0.6392938224879736,0.009143716565126345,0.013423694038970606,0.0042799774738442615,0.09408104322695483,0.015623936959956258,-0.07845710626699857,36,18,
723,0.008733074180781841,0.008417649194598198,0,-0.8902863754662755,0.5294258073917636,0.016414866148908105,0.11617015325464307,0.09975528710573496,0.38254634130539167,0.08124549668799674,-0.3013008446173949,36,19,
724,0.007999527268111706,0.008417649194598198,0,-0.05434940508684245,0.05125596389055212,0.008401196734565826,0.008280178195693428,-0.0001210185388723986,0.008544920762586925,0.008206151581058899,-0.00033876918152802617,36,3,
725,0.007536608260124922,0.008417649194598198,0,-13.77465271339753,17.096545415180742,0.028310013857359685,0.012033216706994507,-0.016276797150365178,0.4298889447365784,0.008132904198848538,-0.42175604053772986,36,16,
726,1.0,0.008417649194598198,1,-0.4565871612029813,0.4632438012981112,0.8254039571112625,0.9058741338147698,0.08047017670350731,0.1193631179748836,0.958450245231183,0.8390871272562994,36,21,
727,0.9118273258209229,0.008417649194598198,1,-0.6371118029355103,0.2840401910783791,0.7257383841270996,0.7270261256618243,0.0012877415347247734,0.13803321259800586,0.8658457216289308,0.727812509030925,36,19,
728,0.7660160660743713,0.008417649194598198,1,-0.6393605982326322,0.7671876843821738,0.934387356042862,0.9592503648665216,0.02486300882365955,0.850059093700515,0.955680076446798,0.10562098274628295,36,17,
729,0.9999905824661255,0.008417649194598198,1,-0.36833993863067754,0.3530230498875419,0.3871101298294694,0.948549563686053,0.5614394338565836,0.1019959048100507,0.9845236821307077,0.882527777320657,36,17,
730,1.0,0.008417649194598198,1,-0.8306732560694818,0.2751422269571092,0.3516871995396084,0.478234269993729,0.12654707045412056,0.11895006626661278,0.8209653423788648,0.702015276112252,36,19,
731,0.008341957814991474,0.008417649194598198,0,0.2527980317748966,0.08528485540467075,0.008728561948777901,0.00877396506257355,4.54031137956494e-05,0.00889187505365246,0.008647083783418769,-0.00024479127023369074,36,5,
732,0.40041565895080566,0.008417649194598198,0,-0.3412031958582201,0.3504301982532576,0.3253752355230972,0.24613680160105036,-0.07923843392204685,0.7725442188578502,0.014515795831029115,-0.758028423026821,36,21,
733,0.008091823197901249,0.008417649194598198,0,-0.08471897951922239,0.10532229666951862,0.008149694237444135,0.008376547704554267,0.00022685346711013264,0.008149694237444135,0.008376547704554267,0.00022685346711013264,36,0,
734,0.999963641166687,0.008417649194598198,1,-0.3852803337343085,0.3152247151193952,0.48482640259781973,0.8819137629535464,0.39708736035572667,0.01667386396225205,0.9851932260725234,0.9685193621102713,36,21,
735,0.9993269443511963,0.008417649194598198,1,-0.5261952469752993,0.5391913427385909,0.6934232097529225,0.7843182101431821,0.09089500039025966,0.26963858636859234,0.9860571523507438,0.7164185659821514,36,18,
736,0.9999653100967407,0.008417649194598198,1,-0.9627360772648851,0.1579692571899354,0.6508002184176195,0.9070028803414769,0.25620266192385743,0.48428327123008974,0.9859145697620181,0.5016312985319283,36,13,
737,0.007071217522025108,0.008417649194598198,0,0.65576574429337,0.1526423315304106,0.008993147018676002,0.007889941321789391,-0.0011032056968866104,0.01626593697195252,0.005990788120672935,-0.010275148851279586,36,16,
738,1.0,0.008417649194598198,1,-0.5720246729138584,0.3227339500510408,0.45926644977024966,0.9321393561032083,0.47287290633295864,0.1490405898353338,0.9811520485414399,0.832111458706106,36,17,
739,0.011615938507020473,0.008417649194598198,0,-23.426941203607562,45.815458615101875,0.006845157994474802,0.01342077321735107,0.006575615222876268,0.13173090894189143,0.010696881502452823,-0.12103402743943861,36,17,
740,1.0,0.008417649194598198,1,-1.2733970017201273,0.9247476554444178,0.12293789343118854,0.7278722948368592,0.6049344014056707,0.0188408963972532,0.8624018115066672,0.843560915109414,36,24,
